lat,long,lake,subbasin
41.8710,-80.9225,ER,14
41.8709,-80.9104,ER,14
41.8708,-80.8983,ER,14
41.8707,-80.8861,ER,14
41.8798,-80.8860,ER,14
41.8797,-80.8739,ER,14
41.8796,-80.8617,ER,14
41.8886,-80.8616,ER,14
41.8886,-80.8494,ER,14
41.8885,-80.8373,ER,14
41.8884,-80.8252,ER,14
41.8974,-80.8250,ER,14
41.8973,-80.8129,ER,14
41.8972,-80.8007,ER,14
41.8971,-80.7886,ER,14
41.8970,-80.7765,ER,14
41.8969,-80.7643,ER,14
41.8968,-80.7522,ER,14
41.8878,-80.7523,ER,14
41.8877,-80.7402,ER,14
41.8786,-80.7403,ER,14
41.8785,-80.7282,ER,14
41.8784,-80.7160,ER,14
41.8783,-80.7039,ER,14
41.8782,-80.6918,ER,14
41.8691,-80.6919,ER,14
41.8690,-80.6798,ER,14
41.8689,-80.6676,ER,14
41.8599,-80.6678,ER,14
41.8598,-80.6556,ER,14
41.8597,-80.6435,ER,14
41.8595,-80.6314,ER,14
41.8594,-80.6192,ER,14
41.8593,-80.6071,ER,14
41.8683,-80.6069,ER,14
41.8682,-80.5948,ER,14
41.8681,-80.5827,ER,14
41.8771,-80.5825,ER,14
41.8770,-80.5704,ER,14
41.8769,-80.5582,ER,14
41.8859,-80.5581,ER,14
41.8858,-80.5459,ER,14
41.8857,-80.5338,ER,14
41.8856,-80.5216,ER,14
41.8854,-80.5095,ER,14
41.8945,-80.5093,ER,14
41.8943,-80.4972,ER,14
41.8942,-80.4850,ER,14
41.9032,-80.4848,ER,14
41.9031,-80.4727,ER,14
41.8941,-80.4729,ER,14
41.8850,-80.4731,ER,14
41.8760,-80.4732,ER,14
41.8670,-80.4734,ER,14
41.8671,-80.4856,ER,14
41.8672,-80.4977,ER,14
41.8582,-80.4979,ER,14
41.8583,-80.5100,ER,14
41.8493,-80.5102,ER,14
41.8402,-80.5104,ER,14
41.8312,-80.5105,ER,14
41.8313,-80.5227,ER,14
41.8223,-80.5228,ER,14
41.8133,-80.5230,ER,14
41.8042,-80.5232,ER,14
41.7952,-80.5233,ER,14
41.7861,-80.5235,ER,14
41.7863,-80.5356,ER,14
41.7772,-80.5358,ER,14
41.7682,-80.5360,ER,14
41.7592,-80.5361,ER,14
41.7590,-80.5240,ER,14
41.7500,-80.5242,ER,14
41.7410,-80.5244,ER,14
41.7408,-80.5123,ER,14
41.7318,-80.5124,ER,14
41.7319,-80.5245,ER,14
41.7229,-80.5247,ER,14
41.7227,-80.5126,ER,14
41.7137,-80.5128,ER,14
41.7047,-80.5130,ER,14
41.6956,-80.5131,ER,14
41.6866,-80.5133,ER,14
41.6867,-80.5254,ER,14
41.6777,-80.5256,ER,14
41.6778,-80.5377,ER,14
41.6779,-80.5498,ER,14
41.6689,-80.5499,ER,14
41.6599,-80.5501,ER,14
41.6600,-80.5622,ER,14
41.6601,-80.5743,ER,14
41.6511,-80.5745,ER,14
41.6512,-80.5866,ER,14
41.6513,-80.5987,ER,14
41.6514,-80.6108,ER,14
41.6491,-80.3930,ER,15
41.6581,-80.3928,ER,15
41.6583,-80.4049,ER,15
41.6673,-80.4047,ER,15
41.6764,-80.4046,ER,15
41.6854,-80.4044,ER,15
41.6944,-80.4042,ER,15
41.7035,-80.4040,ER,15
41.7036,-80.4161,ER,15
41.7126,-80.4159,ER,15
41.7128,-80.4280,ER,15
41.7218,-80.4278,ER,15
41.7220,-80.4399,ER,15
41.7310,-80.4398,ER,15
41.7400,-80.4396,ER,15
41.7402,-80.4517,ER,15
41.7492,-80.4515,ER,15
41.7582,-80.4513,ER,15
41.7584,-80.4634,ER,15
41.7585,-80.4756,ER,15
41.7586,-80.4877,ER,15
41.7496,-80.4879,ER,15
41.7497,-80.5000,ER,15
41.7499,-80.5121,ER,15
41.7408,-80.5123,ER,15
41.7410,-80.5244,ER,15
41.7500,-80.5242,ER,15
41.7590,-80.5240,ER,15
41.7592,-80.5361,ER,15
41.7682,-80.5360,ER,15
41.7772,-80.5358,ER,15
41.7863,-80.5356,ER,15
41.7861,-80.5235,ER,15
41.7952,-80.5233,ER,15
41.8042,-80.5232,ER,15
41.8133,-80.5230,ER,15
41.8223,-80.5228,ER,15
41.8313,-80.5227,ER,15
41.8312,-80.5105,ER,15
41.8402,-80.5104,ER,15
41.8493,-80.5102,ER,15
41.8583,-80.5100,ER,15
41.8582,-80.4979,ER,15
41.8672,-80.4977,ER,15
41.8671,-80.4856,ER,15
41.8670,-80.4734,ER,15
41.8760,-80.4732,ER,15
41.8850,-80.4731,ER,15
41.8941,-80.4729,ER,15
41.9031,-80.4727,ER,15
41.9032,-80.4848,ER,15
41.8942,-80.4850,ER,15
41.8943,-80.4972,ER,15
41.8945,-80.5093,ER,15
41.8854,-80.5095,ER,15
41.8856,-80.5216,ER,15
41.8857,-80.5338,ER,15
41.8858,-80.5459,ER,15
41.8859,-80.5581,ER,15
41.8769,-80.5582,ER,15
41.8770,-80.5704,ER,15
41.8771,-80.5825,ER,15
41.8681,-80.5827,ER,15
41.8682,-80.5948,ER,15
41.8683,-80.6069,ER,15
41.8593,-80.6071,ER,15
41.8594,-80.6192,ER,15
41.8595,-80.6314,ER,15
41.8597,-80.6435,ER,15
41.8598,-80.6556,ER,15
41.8599,-80.6678,ER,15
41.8689,-80.6676,ER,15
41.8690,-80.6798,ER,15
41.8691,-80.6919,ER,15
41.8782,-80.6918,ER,15
41.8783,-80.7039,ER,15
41.8784,-80.7160,ER,15
41.8785,-80.7282,ER,15
41.8786,-80.7403,ER,15
41.8877,-80.7402,ER,15
41.8878,-80.7523,ER,15
41.8968,-80.7522,ER,15
41.8969,-80.7643,ER,15
41.8970,-80.7765,ER,15
41.8971,-80.7886,ER,15
41.9061,-80.7885,ER,15
41.9060,-80.7763,ER,15
41.9059,-80.7642,ER,15
41.9150,-80.7640,ER,15
41.9149,-80.7519,ER,15
41.9148,-80.7397,ER,15
41.9147,-80.7276,ER,15
41.9146,-80.7155,ER,15
41.9236,-80.7153,ER,15
41.9235,-80.7032,ER,15
41.9234,-80.6910,ER,15
41.9233,-80.6789,ER,15
41.9323,-80.6787,ER,15
41.9322,-80.6666,ER,15
41.9321,-80.6544,ER,15
41.9411,-80.6543,ER,15
41.9410,-80.6421,ER,15
41.9409,-80.6300,ER,15
41.9408,-80.6178,ER,15
41.9498,-80.6176,ER,15
41.9497,-80.6055,ER,15
41.9496,-80.5933,ER,15
41.9586,-80.5932,ER,15
41.9585,-80.5810,ER,15
41.9584,-80.5689,ER,15
41.9674,-80.5687,ER,15
41.9673,-80.5565,ER,15
41.9671,-80.5444,ER,15
41.9670,-80.5322,ER,15
41.9761,-80.5321,ER,15
41.9759,-80.5199,ER,15
41.9758,-80.5077,ER,15
41.9848,-80.5076,ER,15
41.9847,-80.4954,ER,15
41.9846,-80.4832,ER,15
41.9936,-80.4831,ER,15
41.9935,-80.4709,ER,15
41.9933,-80.4587,ER,15
41.9932,-80.4466,ER,15
42.0022,-80.4464,ER,15
42.0021,-80.4342,ER,15
42.0020,-80.4221,ER,15
42.0018,-80.4099,ER,15
42.0017,-80.3977,ER,15
42.0107,-80.3976,ER,15
42.0106,-80.3854,ER,15
42.0104,-80.3732,ER,15
42.0195,-80.3730,ER,15
42.0193,-80.3609,ER,15
42.0192,-80.3487,ER,15
42.0282,-80.3485,ER,15
42.0281,-80.3363,ER,15
42.0279,-80.3242,ER,15
42.0370,-80.3240,ER,15
42.0368,-80.3118,ER,15
42.0367,-80.2996,ER,15
42.0457,-80.2994,ER,15
42.0455,-80.2873,ER,15
42.0546,-80.2870,ER,15
42.0544,-80.2749,ER,15
42.0543,-80.2627,ER,15
42.0633,-80.2625,ER,15
42.0632,-80.2503,ER,15
42.0630,-80.2381,ER,15
42.0720,-80.2379,ER,15
42.0719,-80.2258,ER,15
42.0717,-80.2136,ER,15
42.0807,-80.2134,ER,15
42.0806,-80.2012,ER,15
42.0896,-80.2010,ER,15
42.0895,-80.1888,ER,15
42.0893,-80.1766,ER,15
42.0983,-80.1764,ER,15
42.0982,-80.1642,ER,15
42.1072,-80.1640,ER,15
42.1070,-80.1518,ER,15
42.1161,-80.1516,ER,15
42.1251,-80.1513,ER,15
42.1341,-80.1511,ER,15
42.1340,-80.1389,ER,15
42.1430,-80.1387,ER,15
42.1428,-80.1265,ER,15
42.1519,-80.1263,ER,15
42.1517,-80.1141,ER,15
42.1607,-80.1139,ER,15
42.1606,-80.1017,ER,15
42.1604,-80.0895,ER,15
42.1602,-80.0773,ER,15
42.1512,-80.0775,ER,15
42.1514,-80.0897,ER,15
42.1423,-80.0899,ER,15
42.1425,-80.1021,ER,15
42.1427,-80.1143,ER,15
42.1428,-80.1265,ER,15
42.1338,-80.1267,ER,15
42.1249,-80.1392,ER,15
42.1430,-80.1387,ER,15
42.1428,-80.1265,ER,15
42.1338,-80.1267,ER,15
42.1340,-80.1389,ER,15
42.1249,-80.1392,ER,15
42.1159,-80.1394,ER,15
42.1157,-80.1272,ER,15
42.1156,-80.1150,ER,15
42.1246,-80.1148,ER,15
42.1244,-80.1026,ER,15
42.1242,-80.0904,ER,15
42.1333,-80.0902,ER,15
42.1331,-80.0780,ER,15
42.1421,-80.0778,ER,15
42.1420,-80.0656,ER,15
42.1418,-80.0534,ER,15
42.1416,-80.0412,ER,15
42.1506,-80.0409,ER,15
42.1505,-80.0288,ER,15
42.1595,-80.0285,ER,15
42.1593,-80.0163,ER,15
42.1591,-80.0041,ER,15
42.1682,-80.0039,ER,15
42.1680,-79.9917,ER,15
42.1770,-79.9914,ER,15
42.1768,-79.9792,ER,15
42.1859,-79.9790,ER,15
42.1857,-79.9668,ER,15
42.1855,-79.9546,ER,15
42.1945,-79.9543,ER,15
42.1943,-79.9421,ER,15
42.1942,-79.9299,ER,15
42.2032,-79.9297,ER,15
42.2030,-79.9175,ER,15
42.2120,-79.9172,ER,15
42.2118,-79.9050,ER,15
42.2116,-79.8928,ER,15
42.2207,-79.8926,ER,15
42.2205,-79.8803,ER,15
42.2203,-79.8681,ER,15
42.2293,-79.8679,ER,15
42.2291,-79.8557,ER,15
42.2289,-79.8435,ER,15
42.2287,-79.8313,ER,15
42.2377,-79.8310,ER,15
42.2375,-79.8188,ER,15
42.2466,-79.8185,ER,15
42.2464,-79.8063,ER,15
42.2462,-79.7941,ER,15
42.2552,-79.7938,ER,15
42.2550,-79.7816,ER,15
42.2640,-79.7813,ER,15
42.2638,-79.7691,ER,15
42.2636,-79.7569,ER,15
42.2726,-79.7566,ER,15
42.2724,-79.7444,ER,15
42.2722,-79.7322,ER,15
42.2720,-79.7200,ER,15
42.2810,-79.7197,ER,15
42.2808,-79.7075,ER,15
42.2806,-79.6953,ER,15
42.2896,-79.6950,ER,15
42.2894,-79.6827,ER,15
42.2892,-79.6705,ER,15
42.2982,-79.6702,ER,15
42.2980,-79.6580,ER,15
42.3071,-79.6577,ER,15
42.3068,-79.6455,ER,15
42.3066,-79.6333,ER,15
42.3156,-79.6330,ER,15
42.3154,-79.6208,ER,15
42.3245,-79.6204,ER,15
42.3242,-79.6082,ER,15
42.3333,-79.6079,ER,15
42.3330,-79.5957,ER,15
42.3328,-79.5835,ER,15
42.3418,-79.5832,ER,15
42.3416,-79.5709,ER,15
42.3414,-79.5587,ER,15
42.3504,-79.5584,ER,15
42.3502,-79.5462,ER,15
42.3592,-79.5459,ER,15
42.3590,-79.5336,ER,15
42.3587,-79.5214,ER,15
42.3678,-79.5211,ER,15
42.3675,-79.5088,ER,15
42.3766,-79.5085,ER,15
42.3763,-79.4963,ER,15
42.3854,-79.4960,ER,15
42.3851,-79.4837,ER,15
42.3942,-79.4834,ER,15
42.3939,-79.4712,ER,15
42.4030,-79.4708,ER,15
42.4027,-79.4586,ER,15
42.4025,-79.4464,ER,15
42.4022,-79.4341,ER,15
42.4113,-79.4338,ER,15
42.4110,-79.4216,ER,15
42.4200,-79.4212,ER,15
42.4291,-79.4209,ER,15
42.4381,-79.4206,ER,15
42.4471,-79.4202,ER,15
42.4469,-79.4080,ER,15
42.4466,-79.3957,ER,15
42.4557,-79.3954,ER,15
42.4554,-79.3831,ER,15
42.4645,-79.3828,ER,15
42.4642,-79.3706,ER,15
42.4732,-79.3702,ER,15
42.4730,-79.3580,ER,15
42.4820,-79.3576,ER,15
42.4818,-79.3454,ER,15
42.4815,-79.3331,ER,15
42.4812,-79.3209,ER,15
42.4903,-79.3205,ER,15
42.4900,-79.3083,ER,15
42.4898,-79.2960,ER,15
42.4988,-79.2957,ER,15
42.4985,-79.2834,ER,15
42.5076,-79.2830,ER,15
42.5073,-79.2708,ER,15
42.5163,-79.2704,ER,15
42.5161,-79.2582,ER,15
42.5158,-79.2459,ER,15
42.5248,-79.2456,ER,15
42.5246,-79.2333,ER,15
42.5243,-79.2210,ER,15
42.5333,-79.2207,ER,15
42.5331,-79.2084,ER,15
42.5328,-79.1961,ER,15
42.5418,-79.1958,ER,15
42.5416,-79.1835,ER,15
42.5413,-79.1712,ER,15
42.5410,-79.1590,ER,15
42.5500,-79.1586,ER,15
42.5498,-79.1463,ER,15
42.5495,-79.1341,ER,15
42.5405,-79.1345,ER,15
42.5314,-79.1348,ER,15
42.5311,-79.1226,ER,15
42.5221,-79.1230,ER,15
42.5218,-79.1107,ER,15
42.5128,-79.1111,ER,15
42.5038,-79.1115,ER,15
42.5035,-79.0992,ER,15
42.5032,-79.0869,ER,15
42.4942,-79.0873,ER,15
42.4939,-79.0751,ER,15
42.4849,-79.0755,ER,15
42.4846,-79.0632,ER,15
42.4756,-79.0636,ER,15
42.4753,-79.0513,ER,15
42.4662,-79.0517,ER,15
42.4572,-79.0521,ER,15
42.4569,-79.0399,ER,15
42.4479,-79.0403,ER,15
42.4476,-79.0280,ER,15
42.4386,-79.0284,ER,15
42.4389,-79.0407,ER,15
42.4391,-79.0529,ER,15
42.4301,-79.0533,ER,15
42.4304,-79.0655,ER,15
42.4307,-79.0778,ER,15
42.4310,-79.0900,ER,15
42.4313,-79.1022,ER,15
42.4222,-79.1026,ER,15
42.4225,-79.1149,ER,15
42.4228,-79.1271,ER,15
42.4231,-79.1393,ER,15
42.4233,-79.1516,ER,15
42.4236,-79.1638,ER,15
42.4239,-79.1761,ER,15
42.4149,-79.1764,ER,15
42.4151,-79.1887,ER,15
42.4061,-79.1890,ER,15
42.3971,-79.1894,ER,15
42.3973,-79.2016,ER,15
42.3883,-79.2020,ER,15
42.3793,-79.2024,ER,15
42.3702,-79.2027,ER,15
42.3612,-79.2031,ER,15
42.3522,-79.2035,ER,15
42.3431,-79.2038,ER,15
42.3341,-79.2042,ER,15
42.3338,-79.1920,ER,15
42.3248,-79.1923,ER,15
42.3251,-79.2046,ER,15
42.3254,-79.2168,ER,15
42.3256,-79.2290,ER,15
42.3347,-79.2286,ER,15
42.3349,-79.2409,ER,15
42.3439,-79.2405,ER,15
42.3442,-79.2527,ER,15
42.3532,-79.2524,ER,15
42.3535,-79.2646,ER,15
42.3625,-79.2642,ER,15
42.3716,-79.2639,ER,15
42.3718,-79.2761,ER,15
42.3721,-79.2884,ER,15
42.3631,-79.2887,ER,15
42.3633,-79.3009,ER,15
42.3543,-79.3013,ER,15
42.3546,-79.3135,ER,15
42.3548,-79.3257,ER,15
42.3551,-79.3380,ER,15
42.3460,-79.3383,ER,15
42.3463,-79.3505,ER,15
42.3465,-79.3628,ER,15
42.3468,-79.3750,ER,15
42.3470,-79.3872,ER,15
42.3473,-79.3994,ER,15
42.3475,-79.4117,ER,15
42.3385,-79.4120,ER,15
42.3388,-79.4242,ER,15
42.3390,-79.4365,ER,15
42.3300,-79.4368,ER,15
42.3302,-79.4490,ER,15
42.3212,-79.4493,ER,15
42.3214,-79.4616,ER,15
42.3217,-79.4738,ER,15
42.3219,-79.4860,ER,15
42.3129,-79.4863,ER,15
42.3038,-79.4867,ER,15
42.3041,-79.4989,ER,15
42.2950,-79.4992,ER,15
42.2860,-79.4995,ER,15
42.2862,-79.5117,ER,15
42.2772,-79.5120,ER,15
42.2682,-79.5124,ER,15
42.2684,-79.5246,ER,15
42.2594,-79.5249,ER,15
42.2596,-79.5371,ER,15
42.2599,-79.5493,ER,15
42.2508,-79.5496,ER,15
42.2510,-79.5618,ER,15
42.2420,-79.5621,ER,15
42.2330,-79.5625,ER,15
42.2332,-79.5747,ER,15
42.2242,-79.5750,ER,15
42.2151,-79.5753,ER,15
42.2061,-79.5756,ER,15
42.1971,-79.5759,ER,15
42.1969,-79.5637,ER,15
42.1878,-79.5640,ER,15
42.1788,-79.5643,ER,15
42.1698,-79.5646,ER,15
42.1700,-79.5768,ER,15
42.1702,-79.5890,ER,15
42.1704,-79.6012,ER,15
42.1795,-79.6009,ER,15
42.1797,-79.6131,ER,15
42.1799,-79.6253,ER,15
42.1801,-79.6375,ER,15
42.1711,-79.6378,ER,15
42.1621,-79.6381,ER,15
42.1623,-79.6503,ER,15
42.1533,-79.6506,ER,15
42.1535,-79.6628,ER,15
42.1537,-79.6750,ER,15
42.1539,-79.6872,ER,15
42.1541,-79.6993,ER,15
42.1632,-79.6991,ER,15
42.1634,-79.7112,ER,15
42.1636,-79.7234,ER,15
42.1638,-79.7356,ER,15
42.1640,-79.7478,ER,15
42.1550,-79.7481,ER,15
42.1552,-79.7603,ER,15
42.1462,-79.7606,ER,15
42.1464,-79.7728,ER,15
42.1466,-79.7850,ER,15
42.1468,-79.7971,ER,15
42.1378,-79.7974,ER,15
42.1380,-79.8096,ER,15
42.1289,-79.8099,ER,15
42.1199,-79.8102,ER,15
42.1201,-79.8223,ER,15
42.1203,-79.8345,ER,15
42.1113,-79.8348,ER,15
42.1115,-79.8470,ER,15
42.1117,-79.8592,ER,15
42.1026,-79.8594,ER,15
42.1028,-79.8716,ER,15
42.0938,-79.8719,ER,15
42.0848,-79.8721,ER,15
42.0757,-79.8724,ER,15
42.0759,-79.8846,ER,15
42.0669,-79.8849,ER,15
42.0671,-79.8970,ER,15
42.0673,-79.9092,ER,15
42.0675,-79.9214,ER,15
42.0584,-79.9216,ER,15
42.0586,-79.9338,ER,15
42.0588,-79.9460,ER,15
42.0498,-79.9462,ER,15
42.0500,-79.9584,ER,15
42.0502,-79.9706,ER,15
42.0503,-79.9827,ER,15
42.0413,-79.9830,ER,15
42.0323,-79.9832,ER,15
42.0325,-79.9954,ER,15
42.0234,-79.9957,ER,15
42.0236,-80.0078,ER,15
42.0238,-80.0200,ER,15
42.0148,-80.0202,ER,15
42.0149,-80.0324,ER,15
42.0151,-80.0446,ER,15
42.0061,-80.0448,ER,15
41.9970,-80.0451,ER,15
41.9969,-80.0329,ER,15
41.9878,-80.0331,ER,15
41.9876,-80.0210,ER,15
41.9786,-80.0212,ER,15
41.9696,-80.0215,ER,15
41.9698,-80.0336,ER,15
41.9607,-80.0339,ER,15
41.9609,-80.0460,ER,15
41.9611,-80.0582,ER,15
41.9613,-80.0703,ER,15
41.9522,-80.0706,ER,15
41.9524,-80.0827,ER,15
41.9526,-80.0949,ER,15
41.9527,-80.1070,ER,15
41.9437,-80.1072,ER,15
41.9439,-80.1194,ER,15
41.9348,-80.1196,ER,15
41.9350,-80.1318,ER,15
41.9260,-80.1320,ER,15
41.9261,-80.1442,ER,15
41.9171,-80.1444,ER,15
41.9173,-80.1565,ER,15
41.9174,-80.1687,ER,15
41.9176,-80.1808,ER,15
41.9178,-80.1930,ER,15
41.9087,-80.1932,ER,15
41.9089,-80.2053,ER,15
41.9091,-80.2175,ER,15
41.9092,-80.2296,ER,15
41.9002,-80.2298,ER,15
41.9003,-80.2420,ER,15
41.8913,-80.2422,ER,15
41.8823,-80.2424,ER,15
41.8824,-80.2545,ER,15
41.8734,-80.2547,ER,15
41.8735,-80.2669,ER,15
41.8737,-80.2790,ER,15
41.8647,-80.2792,ER,15
41.8556,-80.2794,ER,15
41.8558,-80.2916,ER,15
41.8467,-80.2918,ER,15
41.8377,-80.2920,ER,15
41.8287,-80.2922,ER,15
41.8196,-80.2924,ER,15
41.8106,-80.2926,ER,15
41.8107,-80.3047,ER,15
41.8109,-80.3168,ER,15
41.8110,-80.3290,ER,15
41.8020,-80.3292,ER,15
41.8022,-80.3413,ER,15
41.7931,-80.3415,ER,15
41.7930,-80.3294,ER,15
41.7839,-80.3296,ER,15
41.7749,-80.3298,ER,15
41.7659,-80.3300,ER,15
41.7568,-80.3302,ER,15
41.7567,-80.3181,ER,15
41.7476,-80.3183,ER,15
41.7386,-80.3185,ER,15
41.7296,-80.3187,ER,15
41.7205,-80.3189,ER,15
41.7115,-80.3191,ER,15
41.7024,-80.3193,ER,15
41.6934,-80.3195,ER,15
41.6844,-80.3196,ER,15
41.6845,-80.3318,ER,15
41.6755,-80.3320,ER,15
41.6665,-80.3321,ER,15
41.6666,-80.3442,ER,15
41.6576,-80.3444,ER,15
41.6577,-80.3565,ER,15
41.6487,-80.3567,ER,15
41.6488,-80.3688,ER,15
41.6490,-80.3809,ER,15
41.6491,-80.3930,ER,15
42.2623,-78.8405,ER,16
42.2713,-78.8401,ER,16
42.2716,-78.8523,ER,16
42.2719,-78.8645,ER,16
42.2809,-78.8641,ER,16
42.2812,-78.8763,ER,16
42.2903,-78.8759,ER,16
42.2906,-78.8881,ER,16
42.2996,-78.8877,ER,16
42.3086,-78.8873,ER,16
42.3177,-78.8868,ER,16
42.3267,-78.8864,ER,16
42.3270,-78.8987,ER,16
42.3360,-78.8983,ER,16
42.3450,-78.8978,ER,16
42.3541,-78.8974,ER,16
42.3544,-78.9097,ER,16
42.3634,-78.9093,ER,16
42.3637,-78.9215,ER,16
42.3640,-78.9337,ER,16
42.3643,-78.9459,ER,16
42.3733,-78.9455,ER,16
42.3736,-78.9578,ER,16
42.3826,-78.9574,ER,16
42.3917,-78.9570,ER,16
42.3920,-78.9692,ER,16
42.4010,-78.9688,ER,16
42.4013,-78.9810,ER,16
42.4103,-78.9806,ER,16
42.4194,-78.9802,ER,16
42.4196,-78.9925,ER,16
42.4287,-78.9921,ER,16
42.4290,-79.0043,ER,16
42.4293,-79.0166,ER,16
42.4383,-79.0162,ER,16
42.4386,-79.0284,ER,16
42.4476,-79.0280,ER,16
42.4479,-79.0403,ER,16
42.4569,-79.0399,ER,16
42.4572,-79.0521,ER,16
42.4662,-79.0517,ER,16
42.4753,-79.0513,ER,16
42.4756,-79.0636,ER,16
42.4846,-79.0632,ER,16
42.4849,-79.0755,ER,16
42.4939,-79.0751,ER,16
42.4942,-79.0873,ER,16
42.5032,-79.0869,ER,16
42.5035,-79.0992,ER,16
42.5038,-79.1115,ER,16
42.5128,-79.1111,ER,16
42.5218,-79.1107,ER,16
42.5221,-79.1230,ER,16
42.5311,-79.1226,ER,16
42.5314,-79.1348,ER,16
42.5405,-79.1345,ER,16
42.5495,-79.1341,ER,16
42.5585,-79.1337,ER,16
42.5675,-79.1333,ER,16
42.5673,-79.1211,ER,16
42.5670,-79.1088,ER,16
42.5667,-79.0965,ER,16
42.5664,-79.0843,ER,16
42.5574,-79.0846,ER,16
42.5571,-79.0724,ER,16
42.5568,-79.0601,ER,16
42.5478,-79.0605,ER,16
42.5475,-79.0482,ER,16
42.5472,-79.0360,ER,16
42.5469,-79.0237,ER,16
42.5466,-79.0114,ER,16
42.5557,-79.0110,ER,16
42.5554,-78.9988,ER,16
42.5551,-78.9865,ER,16
42.5461,-78.9869,ER,16
42.5458,-78.9747,ER,16
42.5455,-78.9624,ER,16
42.5364,-78.9628,ER,16
42.5361,-78.9505,ER,16
42.5271,-78.9509,ER,16
42.5268,-78.9387,ER,16
42.5358,-78.9383,ER,16
42.5355,-78.9260,ER,16
42.5446,-78.9256,ER,16
42.5536,-78.9252,ER,16
42.5533,-78.9129,ER,16
42.5623,-78.9125,ER,16
42.5620,-78.9003,ER,16
42.5617,-78.8880,ER,16
42.5614,-78.8757,ER,16
42.5611,-78.8635,ER,16
42.5608,-78.8512,ER,16
42.5605,-78.8389,ER,16
42.5602,-78.8267,ER,16
42.5512,-78.8271,ER,16
42.5421,-78.8275,ER,16
42.5418,-78.8152,ER,16
42.5415,-78.8030,ER,16
42.5325,-78.8034,ER,16
42.5322,-78.7911,ER,16
42.5318,-78.7789,ER,16
42.5228,-78.7793,ER,16
42.5225,-78.7671,ER,16
42.5315,-78.7666,ER,16
42.5312,-78.7544,ER,16
42.5402,-78.7539,ER,16
42.5493,-78.7535,ER,16
42.5583,-78.7531,ER,16
42.5580,-78.7408,ER,16
42.5577,-78.7285,ER,16
42.5486,-78.7290,ER,16
42.5483,-78.7167,ER,16
42.5480,-78.7044,ER,16
42.5390,-78.7049,ER,16
42.5386,-78.6926,ER,16
42.5383,-78.6804,ER,16
42.5380,-78.6681,ER,16
42.5470,-78.6677,ER,16
42.5467,-78.6554,ER,16
42.5464,-78.6431,ER,16
42.5373,-78.6436,ER,16
42.5370,-78.6313,ER,16
42.5367,-78.6191,ER,16
42.5457,-78.6186,ER,16
42.5547,-78.6182,ER,16
42.5544,-78.6059,ER,16
42.5540,-78.5936,ER,16
42.5631,-78.5932,ER,16
42.5627,-78.5809,ER,16
42.5718,-78.5805,ER,16
42.5714,-78.5682,ER,16
42.5711,-78.5559,ER,16
42.5707,-78.5437,ER,16
42.5704,-78.5314,ER,16
42.5614,-78.5319,ER,16
42.5610,-78.5196,ER,16
42.5607,-78.5073,ER,16
42.5603,-78.4951,ER,16
42.5694,-78.4946,ER,16
42.5690,-78.4823,ER,16
42.5781,-78.4819,ER,16
42.5777,-78.4696,ER,16
42.5774,-78.4573,ER,16
42.5770,-78.4451,ER,16
42.5767,-78.4328,ER,16
42.5763,-78.4205,ER,16
42.5853,-78.4200,ER,16
42.5943,-78.4196,ER,16
42.5940,-78.4073,ER,16
42.6030,-78.4068,ER,16
42.6027,-78.3945,ER,16
42.6023,-78.3823,ER,16
42.6113,-78.3818,ER,16
42.6110,-78.3695,ER,16
42.6200,-78.3690,ER,16
42.6196,-78.3567,ER,16
42.6287,-78.3563,ER,16
42.6283,-78.3440,ER,16
42.6373,-78.3435,ER,16
42.6370,-78.3312,ER,16
42.6366,-78.3189,ER,16
42.6276,-78.3194,ER,16
42.6272,-78.3071,ER,16
42.6268,-78.2949,ER,16
42.6178,-78.2954,ER,16
42.6088,-78.2959,ER,16
42.5998,-78.2964,ER,16
42.5907,-78.2969,ER,16
42.5817,-78.2974,ER,16
42.5727,-78.2979,ER,16
42.5637,-78.2984,ER,16
42.5640,-78.3106,ER,16
42.5550,-78.3111,ER,16
42.5460,-78.3116,ER,16
42.5370,-78.3121,ER,16
42.5366,-78.2999,ER,16
42.5276,-78.3004,ER,16
42.5186,-78.3009,ER,16
42.5095,-78.3014,ER,16
42.5005,-78.3019,ER,16
42.4915,-78.3023,ER,16
42.4911,-78.2901,ER,16
42.4821,-78.2906,ER,16
42.4731,-78.2911,ER,16
42.4640,-78.2916,ER,16
42.4550,-78.2921,ER,16
42.4547,-78.2798,ER,16
42.4456,-78.2803,ER,16
42.4366,-78.2808,ER,16
42.4370,-78.2931,ER,16
42.4280,-78.2936,ER,16
42.4189,-78.2941,ER,16
42.4193,-78.3063,ER,16
42.4103,-78.3068,ER,16
42.4106,-78.3190,ER,16
42.4016,-78.3195,ER,16
42.4020,-78.3318,ER,16
42.3930,-78.3323,ER,16
42.3933,-78.3445,ER,16
42.3843,-78.3450,ER,16
42.3847,-78.3572,ER,16
42.3756,-78.3577,ER,16
42.3760,-78.3699,ER,16
42.3850,-78.3694,ER,16
42.3854,-78.3817,ER,16
42.3857,-78.3939,ER,16
42.3947,-78.3934,ER,16
42.3951,-78.4056,ER,16
42.3955,-78.4179,ER,16
42.3958,-78.4301,ER,16
42.4048,-78.4296,ER,16
42.4052,-78.4419,ER,16
42.4142,-78.4414,ER,16
42.4146,-78.4536,ER,16
