lat,long,subbasin
43.145,-83.126,1
43.154,-83.1261,1
43.1541,-83.1137,1
43.1631,-83.1137,1
43.1632,-83.1013,1
43.1722,-83.1014,1
43.1723,-83.089,1
43.1723,-83.0765,1
43.1814,-83.0766,1
43.1814,-83.0642,1
43.1905,-83.0642,1
43.1905,-83.0518,1
43.1905,-83.0394,1
43.1815,-83.0393,1
43.1815,-83.0269,1
43.1725,-83.0269,1
43.1725,-83.0145,1
43.1634,-83.0144,1
43.1635,-83.002,1
43.1725,-83.0021,1
43.1816,-83.0021,1
43.1906,-83.0021,1
43.1997,-83.0022,1
43.2087,-83.0022,1
43.2178,-83.0023,1
43.2268,-83.0023,1
43.2359,-83.0024,1
43.2359,-83.0148,1
43.2449,-83.0148,1
43.254,-83.0149,1
43.263,-83.0149,1
43.2631,-83.0025,1
43.2721,-83.0025,1
43.2721,-82.9901,1
43.2812,-82.9901,1
43.2812,-82.9777,1
43.2903,-82.9777,1
43.2903,-82.9653,1
43.2994,-82.9653,1
43.2994,-82.9529,1
43.3084,-82.9529,1
43.3085,-82.9405,1
43.3175,-82.9405,1
43.3266,-82.9406,1
43.3356,-82.9406,1
43.3447,-82.9406,1
43.3537,-82.9407,1
43.3537,-82.9531,1
43.3628,-82.9532,1
43.3718,-82.9532,1
43.3718,-82.9407,1
43.3719,-82.9283,1
43.3809,-82.9283,1
43.3809,-82.9159,1
43.381,-82.9034,1
43.381,-82.8909,1
43.381,-82.8785,1
43.3901,-82.8785,1
43.3991,-82.8785,1
43.3991,-82.8661,1
43.4082,-82.8661,1
43.4172,-82.8661,1
43.4263,-82.8662,1
43.4353,-82.8662,1
43.4444,-82.8662,1
43.4444,-82.8537,1
43.4444,-82.8413,1
43.4535,-82.8413,1
43.4535,-82.8288,1
43.4625,-82.8288,1
43.4716,-82.8288,1
43.4807,-82.8289,1
43.4897,-82.8289,1
43.4988,-82.8289,1
43.5078,-82.8289,1
43.5169,-82.8289,1
43.5259,-82.829,1
43.535,-82.829,1
43.544,-82.829,1
43.544,-82.8415,1
43.544,-82.854,1
43.5531,-82.854,1
43.553,-82.8665,1
43.5621,-82.8665,1
43.5711,-82.8665,1
43.5802,-82.8666,1
43.5893,-82.8666,1
43.5983,-82.8666,1
43.5983,-82.8541,1
43.6074,-82.8541,1
43.6164,-82.8541,1
43.6255,-82.8542,1
43.6255,-82.8417,1
43.6345,-82.8417,1
43.6346,-82.8292,1
43.6436,-82.8292,1
43.6527,-82.8292,1
43.6617,-82.8292,1
43.6617,-82.8167,1
43.6708,-82.8167,1
43.6798,-82.8167,1
43.6889,-82.8168,1
43.6889,-82.8042,1
43.698,-82.8042,1
43.698,-82.7917,1
43.6889,-82.7917,1
43.6889,-82.7792,1
43.6799,-82.7792,1
43.6799,-82.7667,1
43.6708,-82.7667,1
43.6618,-82.7666,1
43.6618,-82.7541,1
43.6527,-82.7541,1
43.6437,-82.7541,1
43.6346,-82.7541,1
43.6346,-82.7416,1
43.6256,-82.7416,1
43.6165,-82.7416,1
43.6075,-82.7416,1
43.6075,-82.7291,1
43.5984,-82.7291,1
43.5894,-82.7291,1
43.5894,-82.7166,1
43.5803,-82.7166,1
43.5713,-82.7166,1
43.5622,-82.7166,1
43.5531,-82.7166,1
43.5441,-82.7166,1
43.535,-82.7166,1
43.526,-82.7166,1
43.526,-82.7041,1
43.5169,-82.7041,1
43.5079,-82.7041,1
43.4988,-82.7041,1
43.4988,-82.6916,1
43.4898,-82.6916,1
43.4807,-82.6916,1
43.4807,-82.6791,1
43.4717,-82.6791,1
43.4626,-82.6791,1
43.4626,-82.6667,1
43.4535,-82.6667,1
43.4535,-82.6542,1
43.4445,-82.6542,1
43.4445,-82.6417,1
43.4445,-82.6293,1
43.4354,-82.6293,1
43.4264,-82.6293,1
43.4264,-82.6168,1
43.4173,-82.6168,1
43.4083,-82.6169,1
43.4082,-82.6044,1
43.3992,-82.6044,1
43.3901,-82.6044,1
43.3901,-82.592,1
43.3811,-82.592,1
43.372,-82.592,1
43.372,-82.5796,1
43.3629,-82.5796,1
43.3539,-82.5796,1
43.3448,-82.5796,1
43.3358,-82.5796,1
43.3267,-82.5797,1
43.3267,-82.5672,1
43.3177,-82.5672,1
43.3086,-82.5672,1
43.2996,-82.5673,1
43.2905,-82.5673,1
43.2815,-82.5673,1
43.2724,-82.5673,1
43.2633,-82.5674,1
43.2543,-82.5674,1
43.2452,-82.5674,1
43.2362,-82.5674,1
43.2362,-82.5798,1
43.2271,-82.5799,1
43.2181,-82.5799,1
43.209,-82.5799,1
43.2,-82.5799,1
43.1909,-82.5799,1
43.1819,-82.58,1
43.1728,-82.58,1
43.1638,-82.58,1
43.1547,-82.58,1
43.1457,-82.58,1
43.1366,-82.5801,1
43.1366,-82.5677,1
43.1275,-82.5677,1
43.1185,-82.5677,1
43.1094,-82.5677,1
43.1004,-82.5677,1
43.0913,-82.5678,1
43.0823,-82.5678,1
43.0823,-82.5554,1
43.0732,-82.5554,1
43.0732,-82.543,1
43.0641,-82.543,1
43.0641,-82.5306,1
43.0551,-82.5307,1
43.055,-82.5183,1
43.055,-82.5059,1
43.055,-82.4935,1
43.055,-82.4811,1
43.0549,-82.4687,1
43.0549,-82.4563,1
43.0459,-82.4564,1
43.0458,-82.444,1
43.0368,-82.444,1
43.0368,-82.4316,1
43.0277,-82.4317,1
43.0277,-82.4193,1
43.0186,-82.4193,1
43.0186,-82.4069,1
43.0095,-82.407,1
43.0005,-82.407,1
42.9914,-82.4071,1
42.9824,-82.4071,1
42.9733,-82.4072,1
42.9643,-82.4072,1
42.9643,-82.4196,1
42.9552,-82.4196,1
42.9553,-82.432,1
42.9462,-82.432,1
42.9372,-82.4321,1
42.9372,-82.4444,1
42.9281,-82.4445,1
42.9191,-82.4445,1
42.91,-82.4446,1
42.901,-82.4446,1
42.8919,-82.4446,1
42.892,-82.457,1
42.8829,-82.457,1
42.8739,-82.4571,1
42.8648,-82.4571,1
42.8557,-82.4571,1
42.8467,-82.4572,1
42.8376,-82.4572,1
42.8377,-82.4696,1
42.8286,-82.4696,1
42.8196,-82.4696,1
42.8105,-82.4697,1
42.8015,-82.4697,1
42.8014,-82.4574,1
42.7924,-82.4574,1
42.7833,-82.4574,1
42.7743,-82.4575,1
42.7652,-82.4575,1
42.7562,-82.4576,1
42.7562,-82.4699,1
42.7471,-82.4699,1
42.7381,-82.47,1
42.729,-82.47,1
42.72,-82.47,1
42.72,-82.4823,1
42.7109,-82.4824,1
42.7019,-82.4824,1
42.7019,-82.4947,1
42.6929,-82.4948,1
42.6838,-82.4948,1
42.6748,-82.4948,1
42.6657,-82.4949,1
42.6566,-82.4949,1
42.6476,-82.4949,1
42.6476,-82.5072,1
42.6386,-82.5073,1
42.6295,-82.5073,1
42.6295,-82.5196,1
42.6296,-82.5319,1
42.5119,-82.5814,2
42.521,-82.5813,2
42.53,-82.5813,2
42.53,-82.5936,2
42.5391,-82.5936,2
42.5391,-82.6059,2
42.5391,-82.6182,2
42.5482,-82.6182,2
42.5572,-82.6181,2
42.5572,-82.6304,2
42.5572,-82.6427,2
42.5482,-82.6427,2
42.5482,-82.655,2
42.5572,-82.655,2
42.5663,-82.6427,2
42.5482,-82.6427,2
42.5482,-82.655,2
42.5572,-82.655,2
42.5572,-82.6427,2
42.5663,-82.6427,2
